[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 13:21:23
[3.45, 0.0, 7.883250000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 7.244999999999992, 0.0, 6.0375000000000005, 0.0, 0.0, 15.007500000000036, 0.0, 6.9, 0.0, 13.110000000000026, 0.0, 0.0, 9.521999999999986, 0.0, 0.0, 0.0, 15.887250000000028, 0.0, 2.6220000000000043, 0.0, 14.835000000000015, 0.0] 13:21:38
[3.45, 0.0, 7.883250000000004, 0.0, 0.0, 14.835000000000015, 0.0, 0.0, 7.244999999999992, 0.0, 6.0375000000000005, 0.0, 0.0, 55.30209374999995, 0.0, 25.426249999999897, 0.0, 13.110000000000026, 0.0, 0.0, 9.521999999999986, 0.0, 0.0, 0.0, 15.887250000000028, 0.0, 9.661974999999982, 0.0, 14.835000000000015, 0.0] 13:21:54
[199.07682681717284, 0.0, 454.8905492772407, 0.0, 0.0, 856.0303553138546, 0.0, 0.0, 418.0613363160664, 0.0, 348.38444693005556, 0.0, 0.0, 865.984196654705, 0.0, 398.1536536343457, 0.0, 756.4919419052625, 0.0, 0.0, 549.4520420154024, 0.0, 0.0, 0.0, 916.748787493087, 0.0, 151.29838838105172, 0.0, 856.0303553138546, 0.0] 13:21:55
[324.0477604203755, 0.0, 740.4491325605593, 0.0, 0.0, 1393.4053698076339, 0.0, 0.0, 680.5002968827943, 0.0, 567.0835807356623, 0.0, 0.0, 1409.6077578286386, 0.0, 648.095520840751, 0.0, 1231.3814895974365, 0.0, 0.0, 894.3718187602456, 0.0, 0.0, 0.0, 1492.2399367358394, 0.0, 246.27629791948596, 0.0, 1393.4053698076339, 0.0] 13:21:56
[342.5121413759906, 0.0, 782.6402430441399, 0.0, 0.0, 1472.8022079167804, 0.0, 0.0, 719.2754968895865, 0.0, 599.3962474079891, 0.0, 0.0, 1489.9278149855643, 0.0, 685.0242827519812, 0.0, 1301.5461372287746, 0.0, 0.0, 945.3335101977441, 0.0, 0.0, 0.0, 1577.2684110364478, 0.0, 260.3092274457535, 0.0, 1472.8022079167804, 0.0] 13:21:57
[326.95136819655323, 0.0, 747.0838763291255, 0.0, 0.0, 1405.890883245199, 0.0, 0.0, 686.5978732127678, 0.0, 572.1648943439735, 0.0, 0.0, 1422.2384516550117, 0.0, 653.9027363931065, 0.0, 1242.4151991469118, 0.0, 0.0, 902.3857762224965, 0.0, 0.0, 0.0, 1505.611050545138, 0.0, 248.4830398293811, 0.0, 1405.890883245199, 0.0] 13:21:58
[316.8308371010408, 0.0, 723.9584627758794, 0.0, 0.0, 1362.3725995344946, 0.0, 0.0, 665.3447579121914, 0.0, 554.4539649268264, 0.0, 0.0, 1378.2141413895324, 0.0, 633.6616742020816, 0.0, 1203.9571809839642, 0.0, 0.0, 874.4531103988819, 0.0, 0.0, 0.0, 1459.0060048503028, 0.0, 240.7914361967916, 0.0, 1362.3725995344946, 0.0] 13:21:59
[315.4234666841379, 0.0, 720.7426213732564, 0.0, 0.0, 1356.320906741812, 0.0, 0.0, 662.3892800366954, 0.0, 551.9910666972464, 0.0, 0.0, 1372.0920800760048, 0.0, 630.8469333682758, 0.0, 1198.6091733997334, 0.0, 0.0, 870.5687680482298, 0.0, 0.0, 0.0, 1452.525064080465, 0.0, 239.72183467994546, 0.0, 1356.320906741812, 0.0] 13:22:00
[316.72123110633066, 0.0, 723.7080130779668, 0.0, 0.0, 1361.901293757241, 0.0, 0.0, 665.1145853233002, 0.0, 554.2621544360837, 0.0, 0.0, 1377.7373553125435, 0.0, 633.4424622126613, 0.0, 1203.540678204066, 0.0, 0.0, 874.1505978534819, 0.0, 0.0, 0.0, 1458.501269244663, 0.0, 240.70813564081195, 0.0, 1361.901293757241, 0.0] 13:22:01
